,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('input_a == 9', 'input_b == 2')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
1,"('input_a == 0', 'input_b == 7')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
2,"('input_a == 4', 'input_b == 2')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
3,"('input_a == 0', 'input_b == 1')",2,"('MR1_checker == Violated',)",1,1.0,0.02,1.0638297872340425,60000000.00000005
4,"('input_a == 9', 'input_b == 9')",2,"('MR1_checker == No-violated',)",1,1.0,0.02,16.666666666666668,939999999.9999999
5,"('MR1_checker == No-violated', 'input_b == 9')",2,"('input_a == 9',)",1,1.0,0.02,10.0,900000000.0
6,"('input_b == 1',)",1,"('MR1_checker == Violated',)",1,1.0,0.09,1.0638297872340425,60000000.00000005
7,"('MR1_checker == No-violated', 'input_a == 9')",2,"('input_b == 9',)",1,1.0,0.02,12.5,920000000.0
8,"('input_a == 8', 'input_b == 8')",2,"('MR1_checker == No-violated',)",1,1.0,0.01,16.666666666666668,939999999.9999999
9,"('MR1_checker == No-violated', 'input_b == 8')",2,"('input_a == 8',)",1,1.0,0.01,25.0,959999999.9999999
10,"('MR1_checker == No-violated', 'input_a == 8')",2,"('input_b == 8',)",1,1.0,0.01,11.111111111111112,910000000.0
11,"('input_a == 7', 'input_b == 8')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
12,"('input_a == 5', 'input_b == 8')",2,"('MR1_checker == Violated',)",1,1.0,0.02,1.0638297872340425,60000000.00000005
13,"('input_b == 0',)",1,"('MR1_checker == Violated',)",1,1.0,0.07,1.0638297872340428,60000000.00000005
14,"('input_a == 3', 'input_b == 5')",2,"('MR1_checker == Violated',)",1,1.0,0.03,1.0638297872340425,60000000.00000005
15,"('input_a == 7', 'input_b == 2')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
16,"('input_a == 5',)",1,"('MR1_checker == Violated',)",1,1.0,0.12,1.0638297872340425,60000000.00000005
17,"('input_a == 1', 'input_b == 9')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
18,"('input_a == 2', 'input_b == 3')",2,"('MR1_checker == Violated',)",1,1.0,0.01,1.0638297872340425,60000000.00000005
19,"('input_a == 4', 'input_b == 4')",2,"('MR1_checker == No-violated',)",1,1.0,0.01,16.666666666666668,939999999.9999999
20,"('MR1_checker == No-violated', 'input_b == 4')",2,"('input_a == 4',)",1,1.0,0.01,9.09090909090909,890000000.0
21,"('MR1_checker == No-violated', 'input_a == 4')",2,"('input_b == 4',)",1,1.0,0.01,9.09090909090909,890000000.0
22,"('input_a == 0', 'input_b == 6')",2,"('MR1_checker == Violated',)",1,1.0,0.03,1.0638297872340425,60000000.00000005
