,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
16,"('MR1 == Violated', 'MR1_output==2', 'MR3_output==-2', 'output==-2')",4,"('MR4_output==-2',)",1,1.0,0.25,4.0,750000000.0
17,"('MR1 == Violated', 'MR1_output==2', 'MR3_output==-2', 'MR4_output==-2')",4,"('output==-2',)",1,1.0,0.25,4.0,750000000.0
18,"('MR3_output==-2', 'MR4_output==-2', 'output==-2')",3,"('MR1 == Violated', 'MR1_output==2')",2,1.0,0.25,4.0,750000000.0
19,"('MR1_output==2', 'MR4_output==-2', 'output==-2')",3,"('MR1 == Violated', 'MR3_output==-2')",2,1.0,0.25,4.0,750000000.0
20,"('MR1_output==2', 'MR3_output==-2', 'output==-2')",3,"('MR1 == Violated', 'MR4_output==-2')",2,1.0,0.25,4.0,750000000.0
21,"('MR1_output==2', 'MR3_output==-2', 'MR4_output==-2')",3,"('MR1 == Violated', 'output==-2')",2,1.0,0.25,4.0,750000000.0
22,"('MR1 == Violated', 'MR4_output==-2', 'output==-2')",3,"('MR1_output==2', 'MR3_output==-2')",2,1.0,0.25,4.0,750000000.0
23,"('MR2 == Violated', 'MR3 == No-violated', 'MR4_output==-2', 'sub')",4,"('MR1 == Violated', 'output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
24,"('MR2 == Violated', 'MR3 == No-violated', 'MR4_output==-2', 'output==-2')",4,"('MR1 == Violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
25,"('MR1 == Violated', 'MR2 == Violated', 'output==-2', 'sub')",4,"('MR3 == No-violated', 'MR4_output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
26,"('MR1 == Violated', 'MR2 == Violated', 'MR4_output==-2', 'sub')",4,"('MR3 == No-violated', 'output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
27,"('MR1 == Violated', 'MR2 == Violated', 'MR4_output==-2', 'output==-2')",4,"('MR3 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
28,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'output==-2')",4,"('MR4_output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
29,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR4_output==-2')",4,"('output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
30,"('MR2 == Violated', 'output==-2', 'sub')",3,"('MR1 == Violated', 'MR3 == No-violated', 'MR4_output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
31,"('MR2 == Violated', 'MR4_output==-2', 'sub')",3,"('MR1 == Violated', 'MR3 == No-violated', 'output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
32,"('MR2 == Violated', 'MR4_output==-2', 'output==-2')",3,"('MR1 == Violated', 'MR3 == No-violated', 'sub')",3,1.0,0.2222222222222222,1.0,0.0
33,"('MR1_input_b==3', 'MR2 == Violated', 'input_a==3')",3,"('MR1 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'sub')",4,1.0,0.2222222222222222,1.0,0.0
34,"('MR1_input_b==3', 'MR2 == Violated', 'MR4 == No-violated')",3,"('MR1 == Violated', 'MR3 == No-violated', 'input_a==3', 'sub')",4,1.0,0.2222222222222222,4.0,750000000.0
35,"('MR1_input_b==3', 'MR2 == Violated', 'MR3 == No-violated')",3,"('MR1 == Violated', 'MR4 == No-violated', 'input_a==3', 'sub')",4,1.0,0.2222222222222222,4.0,750000000.0
36,"('MR1 == Violated', 'MR2 == Violated', 'input_a==3')",3,"('MR1_input_b==3', 'MR3 == No-violated', 'MR4 == No-violated', 'sub')",4,1.0,0.2222222222222222,4.0,750000000.0
37,"('MR1 == Violated', 'MR1_input_b==3', 'MR2 == Violated')",3,"('MR3 == No-violated', 'MR4 == No-violated', 'input_a==3', 'sub')",4,1.0,0.2222222222222222,4.0,750000000.0
38,"('MR2 == Violated', 'input_a==3')",2,"('MR1 == Violated', 'MR1_input_b==3', 'MR3 == No-violated', 'MR4 == No-violated', 'sub')",5,1.0,0.2222222222222222,4.0,750000000.0
39,"('MR1_input_b==3', 'MR2 == Violated')",2,"('MR1 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'input_a==3', 'sub')",5,1.0,0.2222222222222222,4.0,750000000.0
40,"('MR1_output==2', 'MR2 == Violated', 'MR4 == No-violated')",3,"('MR1 == Violated', 'MR3_output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
41,"('MR1 == Violated', 'MR4_output==-2')",2,"('MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'output==-2', 'sub')",5,1.0,0.25,4.0,750000000.0
42,"('MR1 == Violated', 'MR3_output==-2')",2,"('MR1_output==2', 'MR3 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",5,1.0,0.25,4.0,750000000.0
43,"('MR1 == Violated', 'MR1_output==2')",2,"('MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'output==-2', 'sub')",5,1.0,0.25,4.0,750000000.0
44,"('output==-2',)",1,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'sub')",6,1.0,0.25,4.0,750000000.0
45,"('MR4_output==-2',)",1,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'output==-2', 'sub')",6,1.0,0.25,4.0,750000000.0
46,"('MR3_output==-2',)",1,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",6,1.0,0.25,4.0,750000000.0
47,"('MR2 == Violated', 'MR3_output==-2', 'output==-2', 'sub')",4,"('MR3 == No-violated',)",1,1.0,0.2222222222222222,1.0,0.0
48,"('MR2 == Violated', 'MR3 == No-violated', 'output==-2', 'sub')",4,"('MR3_output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
49,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'sub')",4,"('output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
50,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'output==-2')",4,"('sub',)",1,1.0,0.2222222222222222,1.0,0.0
51,"('MR2 == Violated', 'output==-2', 'sub')",3,"('MR3 == No-violated', 'MR3_output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
52,"('MR2 == Violated', 'MR3_output==-2', 'sub')",3,"('MR3 == No-violated', 'output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
53,"('MR2 == Violated', 'MR3_output==-2', 'output==-2')",3,"('MR3 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
54,"('MR2 == Violated', 'MR3 == No-violated', 'output==-2')",3,"('MR3_output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
55,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2')",3,"('output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
56,"('MR2 == Violated', 'output==-2')",2,"('MR3 == No-violated', 'MR3_output==-2', 'sub')",3,1.0,0.2222222222222222,4.0,750000000.0
57,"('MR3 == No-violated', 'MR4 == No-violated')",2,"('MR1 == Violated',)",1,1.0,1.0,1.0,0.0
58,"('MR1 == Violated', 'MR4 == No-violated')",2,"('MR3 == No-violated',)",1,1.0,1.0,1.0,0.0
59,"('MR1 == Violated', 'MR3 == No-violated')",2,"('MR4 == No-violated',)",1,1.0,1.0,1.0,0.0
60,"('MR4 == No-violated',)",1,"('MR1 == Violated', 'MR3 == No-violated')",2,1.0,1.0,1.0,0.0
61,"('MR3 == No-violated',)",1,"('MR1 == Violated', 'MR4 == No-violated')",2,1.0,1.0,1.0,0.0
62,"('MR1 == Violated',)",1,"('MR3 == No-violated', 'MR4 == No-violated')",2,1.0,1.0,1.0,0.0
63,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR1 == Violated',)",1,1.0,0.2222222222222222,1.0,0.0
64,"('MR1 == Violated', 'MR2 == Violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR3 == No-violated',)",1,1.0,0.2222222222222222,1.0,0.0
65,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR3_output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
66,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR4 == No-violated',)",1,1.0,0.2222222222222222,1.0,0.0
67,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'output==-2', 'sub')",7,"('MR4_output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
68,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'sub')",7,"('output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
69,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2')",7,"('sub',)",1,1.0,0.2222222222222222,1.0,0.0
70,"('MR2 == Violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",6,"('MR1 == Violated', 'MR3 == No-violated')",2,1.0,0.2222222222222222,1.0,0.0
71,"('MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",6,"('MR1 == Violated', 'MR3_output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
72,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'output==-2', 'sub')",6,"('MR1 == Violated', 'MR4 == No-violated')",2,1.0,0.2222222222222222,1.0,0.0
73,"('MR1_input_b==3', 'MR2 == Violated', 'MR4 == No-violated', 'sub')",4,"('MR3 == No-violated',)",1,1.0,0.2222222222222222,1.0,0.0
74,"('MR1_input_b==3', 'MR2 == Violated', 'MR3 == No-violated', 'sub')",4,"('MR4 == No-violated',)",1,1.0,0.2222222222222222,1.0,0.0
75,"('MR1_input_b==3', 'MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated')",4,"('sub',)",1,1.0,0.2222222222222222,1.0,0.0
76,"('MR1_input_b==3', 'MR2 == Violated', 'sub')",3,"('MR3 == No-violated', 'MR4 == No-violated')",2,1.0,0.2222222222222222,1.0,0.0
77,"('MR1_input_b==3', 'MR2 == Violated', 'MR4 == No-violated')",3,"('MR3 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
78,"('MR1_input_b==3', 'MR2 == Violated', 'MR3 == No-violated')",3,"('MR4 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
79,"('MR1_input_b==3', 'MR2 == Violated')",2,"('MR3 == No-violated', 'MR4 == No-violated', 'sub')",3,1.0,0.2222222222222222,1.0,0.0
80,"('MR1_output==2', 'MR4 == No-violated', 'sub')",3,"('MR1 == Violated',)",1,1.0,0.25,1.0,0.0
81,"('MR1 == Violated', 'MR1_output==2', 'sub')",3,"('MR4 == No-violated',)",1,1.0,0.25,1.0,0.0
82,"('MR1 == Violated', 'MR1_output==2', 'MR4 == No-violated')",3,"('sub',)",1,1.0,0.25,1.0,0.0
83,"('MR1_output==2', 'sub')",2,"('MR1 == Violated', 'MR4 == No-violated')",2,1.0,0.25,1.0,0.0
84,"('MR1_output==2', 'MR4 == No-violated')",2,"('MR1 == Violated', 'sub')",2,1.0,0.25,1.0,0.0
85,"('MR1 == Violated', 'MR1_output==2')",2,"('MR4 == No-violated', 'sub')",2,1.0,0.25,1.0,0.0
86,"('MR1_output==2',)",1,"('MR1 == Violated', 'MR4 == No-violated', 'sub')",3,1.0,0.25,1.0,0.0
87,"('MR1 == Violated', 'MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2')",6,"('MR4 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
88,"('MR1 == Violated', 'MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated')",6,"('MR4_output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
89,"('MR2 == Violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'sub')",5,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated')",3,1.0,0.2222222222222222,4.0,750000000.0
90,"('MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'MR4_output==-2', 'sub')",5,"('MR1 == Violated', 'MR1_output==2', 'MR3_output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
91,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'sub')",5,"('MR1 == Violated', 'MR1_output==2', 'MR4 == No-violated')",3,1.0,0.2222222222222222,4.0,750000000.0
92,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'sub')",5,"('MR1 == Violated', 'MR1_output==2', 'MR4_output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
93,"('MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2')",5,"('MR1 == Violated', 'MR1_output==2', 'sub')",3,1.0,0.2222222222222222,4.0,750000000.0
94,"('MR1_output==2', 'MR2 == Violated', 'MR4 == No-violated', 'MR4_output==-2', 'sub')",5,"('MR1 == Violated', 'MR3 == No-violated', 'MR3_output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
95,"('MR1_output==2', 'MR2 == Violated', 'MR3_output==-2', 'MR4_output==-2', 'sub')",5,"('MR1 == Violated', 'MR3 == No-violated', 'MR4 == No-violated')",3,1.0,0.2222222222222222,1.0,0.0
96,"('MR1_output==2', 'MR2 == Violated', 'MR3_output==-2', 'MR4 == No-violated', 'sub')",5,"('MR1 == Violated', 'MR3 == No-violated', 'MR4_output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
97,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'sub')",6,"('MR4_output==-2', 'output==-2')",2,1.0,0.25,4.0,750000000.0
98,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'output==-2')",6,"('MR4_output==-2', 'sub')",2,1.0,0.25,4.0,750000000.0
99,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2')",6,"('output==-2', 'sub')",2,1.0,0.25,4.0,750000000.0
100,"('MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",5,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated')",3,1.0,0.25,4.0,750000000.0
101,"('MR3_output==-2', 'MR4_output==-2', 'sub')",3,"('MR1 == Violated', 'MR1_output==2', 'MR4 == No-violated')",3,1.0,0.25,4.0,750000000.0
102,"('MR3_output==-2', 'MR4 == No-violated', 'sub')",3,"('MR1 == Violated', 'MR1_output==2', 'MR4_output==-2')",3,1.0,0.25,4.0,750000000.0
103,"('MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2')",3,"('MR1 == Violated', 'MR1_output==2', 'sub')",3,1.0,0.25,4.0,750000000.0
104,"('MR1_output==2', 'MR4_output==-2', 'sub')",3,"('MR1 == Violated', 'MR3_output==-2', 'MR4 == No-violated')",3,1.0,0.25,4.0,750000000.0
105,"('MR1_output==2', 'MR4 == No-violated', 'sub')",3,"('MR1 == Violated', 'MR3_output==-2', 'MR4_output==-2')",3,1.0,0.25,4.0,750000000.0
106,"('MR1_output==2', 'MR4 == No-violated', 'MR4_output==-2')",3,"('MR1 == Violated', 'MR3_output==-2', 'sub')",3,1.0,0.25,4.0,750000000.0
107,"('MR1_output==2', 'MR3_output==-2', 'sub')",3,"('MR1 == Violated', 'MR4 == No-violated', 'MR4_output==-2')",3,1.0,0.25,4.0,750000000.0
108,"('MR2 == Violated', 'output==-2', 'sub')",3,"('MR4_output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
109,"('MR2 == Violated', 'MR4_output==-2', 'sub')",3,"('output==-2',)",1,1.0,0.2222222222222222,4.0,750000000.0
110,"('MR2 == Violated', 'MR4_output==-2', 'output==-2')",3,"('sub',)",1,1.0,0.2222222222222222,1.0,0.0
111,"('MR2 == Violated', 'output==-2')",2,"('MR4_output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
112,"('MR2 == Violated', 'MR4_output==-2')",2,"('output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
113,"('MR1_output==2', 'MR2 == Violated', 'MR3_output==-2')",3,"('MR1 == Violated', 'MR3 == No-violated', 'MR4_output==-2', 'output==-2')",4,1.0,0.2222222222222222,4.0,750000000.0
114,"('MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated')",3,"('MR1 == Violated', 'MR3_output==-2', 'MR4_output==-2', 'output==-2')",4,1.0,0.2222222222222222,4.0,750000000.0
115,"('MR1 == Violated', 'MR2 == Violated', 'output==-2')",3,"('MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2')",4,1.0,0.2222222222222222,4.0,750000000.0
116,"('MR1 == Violated', 'MR2 == Violated', 'MR4_output==-2')",3,"('MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'output==-2')",4,1.0,0.2222222222222222,4.0,750000000.0
117,"('MR1 == Violated', 'MR2 == Violated', 'MR3_output==-2')",3,"('MR1_output==2', 'MR3 == No-violated', 'MR4_output==-2', 'output==-2')",4,1.0,0.2222222222222222,4.0,750000000.0
118,"('MR3 == No-violated', 'MR4_output==-2')",2,"('MR1 == Violated', 'MR1_output==2')",2,1.0,0.25,4.0,750000000.0
119,"('MR1 == Violated', 'MR1_output==2', 'MR2 == Violated')",3,"('MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'output==-2')",4,1.0,0.2222222222222222,4.0,750000000.0
120,"('MR2 == Violated', 'output==-2')",2,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2')",5,1.0,0.2222222222222222,4.0,750000000.0
121,"('MR2 == Violated', 'MR4_output==-2')",2,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'output==-2')",5,1.0,0.2222222222222222,4.0,750000000.0
122,"('MR2 == Violated', 'MR3_output==-2')",2,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR4_output==-2', 'output==-2')",5,1.0,0.2222222222222222,4.0,750000000.0
123,"('MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR1 == Violated',)",1,1.0,0.25,1.0,0.0
124,"('MR1 == Violated', 'MR3 == No-violated', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR1_output==2',)",1,1.0,0.25,4.0,750000000.0
125,"('MR1 == Violated', 'MR1_output==2', 'MR3_output==-2', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR3 == No-violated',)",1,1.0,0.25,1.0,0.0
126,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR4 == No-violated', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR3_output==-2',)",1,1.0,0.25,4.0,750000000.0
127,"('MR1 == Violated', 'MR1_output==2', 'MR3 == No-violated', 'MR3_output==-2', 'MR4_output==-2', 'output==-2', 'sub')",7,"('MR4 == No-violated',)",1,1.0,0.25,1.0,0.0
128,"('MR1_output==2', 'MR2 == Violated', 'MR4 == No-violated', 'output==-2')",4,"('MR3 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
129,"('MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated', 'sub')",4,"('MR4 == No-violated', 'output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
130,"('MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated', 'output==-2')",4,"('MR4 == No-violated', 'sub')",2,1.0,0.2222222222222222,1.0,0.0
131,"('MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated')",4,"('output==-2', 'sub')",2,1.0,0.2222222222222222,4.0,750000000.0
132,"('MR2 == Violated', 'output==-2', 'sub')",3,"('MR1_output==2', 'MR3 == No-violated', 'MR4 == No-violated')",3,1.0,0.2222222222222222,4.0,750000000.0
133,"('MR2 == Violated', 'MR4 == No-violated', 'output==-2')",3,"('MR1_output==2', 'MR3 == No-violated', 'sub')",3,1.0,0.2222222222222222,4.0,750000000.0
134,"('MR2 == Violated', 'MR3 == No-violated', 'output==-2')",3,"('MR1_output==2', 'MR4 == No-violated', 'sub')",3,1.0,0.2222222222222222,4.0,750000000.0
135,"('MR1_output==2', 'MR2 == Violated', 'sub')",3,"('MR3 == No-violated', 'MR4 == No-violated', 'output==-2')",3,1.0,0.2222222222222222,4.0,750000000.0
136,"('MR1_output==2', 'MR2 == Violated', 'output==-2')",3,"('MR3 == No-violated', 'MR4 == No-violated', 'sub')",3,1.0,0.2222222222222222,1.0,0.0
137,"('MR1_output==2', 'MR2 == Violated', 'MR4 == No-violated')",3,"('MR3 == No-violated', 'output==-2', 'sub')",3,1.0,0.2222222222222222,4.0,750000000.0
138,"('MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2')",4,"('MR1 == Violated', 'MR4 == No-violated')",2,1.0,0.2222222222222222,1.0,0.0
139,"('MR1 == Violated', 'MR2 == Violated', 'MR3_output==-2', 'MR4 == No-violated')",4,"('MR1_output==2', 'MR3 == No-violated')",2,1.0,0.2222222222222222,4.0,750000000.0
140,"('MR1 == Violated', 'MR2 == Violated', 'MR3 == No-violated', 'MR3_output==-2')",4,"('MR1_output==2', 'MR4 == No-violated')",2,1.0,0.2222222222222222,4.0,750000000.0
141,"('MR1 == Violated', 'MR1_output==2', 'MR2 == Violated', 'MR4 == No-violated')",4,"('MR3 == No-violated', 'MR3_output==-2')",2,1.0,0.2222222222222222,4.0,750000000.0
142,"('MR1 == Violated', 'MR1_output==2', 'MR2 == Violated', 'MR3_output==-2')",4,"('MR3 == No-violated', 'MR4 == No-violated')",2,1.0,0.2222222222222222,1.0,0.0
143,"('MR1 == Violated', 'MR1_output==2', 'MR2 == Violated', 'MR3 == No-violated')",4,"('MR3_output==-2', 'MR4 == No-violated')",2,1.0,0.2222222222222222,4.0,750000000.0
144,"('MR1_output==2', 'MR3_output==-2', 'MR4_output==-2', 'sub')",4,"('output==-2',)",1,1.0,0.25,4.0,750000000.0
145,"('MR1_output==2', 'MR3_output==-2', 'MR4_output==-2', 'output==-2')",4,"('sub',)",1,1.0,0.25,1.0,0.0
146,"('MR4_output==-2', 'output==-2', 'sub')",3,"('MR1_output==2', 'MR3_output==-2')",2,1.0,0.25,4.0,750000000.0
147,"('MR3_output==-2', 'output==-2', 'sub')",3,"('MR1_output==2', 'MR4_output==-2')",2,1.0,0.25,4.0,750000000.0
148,"('MR3_output==-2', 'MR4_output==-2', 'sub')",3,"('MR1_output==2', 'output==-2')",2,1.0,0.25,4.0,750000000.0
149,"('MR3_output==-2', 'MR4_output==-2', 'output==-2')",3,"('MR1_output==2', 'sub')",2,1.0,0.25,4.0,750000000.0
150,"('MR1_output==2', 'output==-2', 'sub')",3,"('MR3_output==-2', 'MR4_output==-2')",2,1.0,0.25,4.0,750000000.0
151,"('MR1_output==2', 'MR4_output==-2', 'sub')",3,"('MR3_output==-2', 'output==-2')",2,1.0,0.25,4.0,750000000.0
152,"('MR1_output==2', 'MR4_output==-2', 'output==-2')",3,"('MR3_output==-2', 'sub')",2,1.0,0.25,4.0,750000000.0
153,"('MR1_output==2', 'MR3_output==-2', 'sub')",3,"('MR4_output==-2', 'output==-2')",2,1.0,0.25,4.0,750000000.0
154,"('MR1_output==2', 'MR4_output==-2', 'output==-2')",3,"('MR1 == Violated', 'MR4 == No-violated', 'sub')",3,1.0,0.25,1.0,0.0
155,"('MR1_output==2', 'MR4 == No-violated', 'sub')",3,"('MR1 == Violated', 'MR4_output==-2', 'output==-2')",3,1.0,0.25,4.0,750000000.0
156,"('MR1_output==2', 'MR4 == No-violated', 'output==-2')",3,"('MR1 == Violated', 'MR4_output==-2', 'sub')",3,1.0,0.25,4.0,750000000.0
157,"('MR1_output==2', 'MR4 == No-violated', 'MR4_output==-2')",3,"('MR1 == Violated', 'output==-2', 'sub')",3,1.0,0.25,4.0,750000000.0
158,"('MR1 == Violated', 'output==-2', 'sub')",3,"('MR1_output==2', 'MR4 == No-violated', 'MR4_output==-2')",3,1.0,0.25,4.0,750000000.0
159,"('MR1 == Violated', 'MR4_output==-2', 'sub')",3,"('MR1_output==2', 'MR4 == No-violated', 'output==-2')",3,1.0,0.25,4.0,750000000.0
