,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
28,"('MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated')",3,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'constant==0')",4,1.0,0.26666666666666666,3.75,733333333.3333334
29,"('MR2_input_b==0', 'MR4 == No-violated', 'constant==0')",3,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_output==0', 'MR3 == No-violated')",4,1.0,0.26666666666666666,3.75,733333333.3333334
30,"('MR2_input_b==0', 'MR3 == No-violated', 'constant==0')",3,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_output==0', 'MR4 == No-violated')",4,1.0,0.26666666666666666,3.75,733333333.3333334
31,"('MR3 == No-violated',)",1,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
32,"('MR2_input_b==0',)",1,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
33,"('MR2_input_a==0',)",1,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
34,"('MR2 == Violated',)",1,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
35,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'constant==0')",4,"('MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
36,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR4 == No-violated')",4,"('MR2_input_a==0', 'MR3 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
37,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated')",4,"('MR2_input_a==0', 'MR4 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
38,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'constant==0')",4,"('MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
39,"('MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated', 'constant==0')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR3 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
40,"('MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'constant==0')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
41,"('MR2 == Violated', 'MR2_input_b==0', 'sum')",3,"('MR1 == No-violated',)",1,1.0,0.26666666666666666,1.0,0.0
42,"('MR1 == No-violated', 'MR2_input_b==0', 'sum')",3,"('MR2 == Violated',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
43,"('MR1 == No-violated', 'MR2 == Violated', 'sum')",3,"('MR2_input_b==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
44,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0')",3,"('sum',)",1,1.0,0.26666666666666666,1.0,0.0
45,"('MR2_input_b==0', 'sum')",2,"('MR1 == No-violated', 'MR2 == Violated')",2,1.0,0.26666666666666666,3.75,733333333.3333334
46,"('MR2 == Violated', 'sum')",2,"('MR1 == No-violated', 'MR2_input_b==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
47,"('MR2 == Violated', 'MR2_input_b==0')",2,"('MR1 == No-violated', 'sum')",2,1.0,0.26666666666666666,1.0,0.0
48,"('MR1 == No-violated', 'MR2_input_b==0')",2,"('MR2 == Violated', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
49,"('MR1 == No-violated', 'MR2 == Violated')",2,"('MR2_input_b==0', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
50,"('MR3 == No-violated', 'sum')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
51,"('MR3 == No-violated', 'constant==0')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
52,"('MR3 == No-violated', 'MR4 == No-violated')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'constant==0', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
53,"('MR2_input_b==0', 'sum')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
54,"('MR2_input_b==0', 'constant==0')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
55,"('MR2_input_b==0', 'MR4 == No-violated')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR3 == No-violated', 'constant==0', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
56,"('MR2_input_b==0', 'MR3 == No-violated')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR4 == No-violated', 'constant==0', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
57,"('MR2_input_a==0', 'sum')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
58,"('MR2_input_a==0', 'constant==0')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
59,"('MR1 == No-violated', 'MR2 == Violated', 'MR3 == No-violated')",3,"('MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated', 'constant==0', 'sum')",5,1.0,0.26666666666666666,3.75,733333333.3333334
60,"('MR2 == Violated', 'MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",6,"('MR1 == No-violated', 'constant==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
61,"('MR2 == Violated', 'MR2_input_b==0', 'MR2_output==0', 'sum')",4,"('MR1 == No-violated', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",4,1.0,0.26666666666666666,3.75,733333333.3333334
62,"('MR1 == No-violated', 'MR2_output==0', 'MR3 == No-violated', 'constant==0')",4,"('MR2 == Violated', 'MR2_input_b==0', 'MR4 == No-violated', 'sum')",4,1.0,0.26666666666666666,3.75,733333333.3333334
63,"('MR2_input_b==0',)",1,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
64,"('MR2_input_a==0',)",1,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
65,"('MR2 == Violated',)",1,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
66,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0')",3,"('MR1 == No-violated',)",1,1.0,0.26666666666666666,1.0,0.0
67,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0')",3,"('MR2 == Violated',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
68,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0')",3,"('MR2_input_a==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
69,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0')",3,"('MR2_input_b==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
70,"('MR2_input_a==0', 'MR2_input_b==0')",2,"('MR1 == No-violated', 'MR2 == Violated')",2,1.0,0.26666666666666666,3.75,733333333.3333334
71,"('MR2 == Violated', 'MR2_input_b==0')",2,"('MR1 == No-violated', 'MR2_input_a==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
72,"('MR2 == Violated', 'MR2_input_a==0')",2,"('MR1 == No-violated', 'MR2_input_b==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
73,"('MR2_input_a==0', 'constant==0', 'sum')",3,"('MR3 == No-violated', 'MR4 == No-violated')",2,1.0,0.26666666666666666,3.75,733333333.3333334
74,"('MR2_input_a==0', 'MR4 == No-violated', 'sum')",3,"('MR3 == No-violated', 'constant==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
75,"('MR2_input_a==0', 'MR4 == No-violated', 'constant==0')",3,"('MR3 == No-violated', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
76,"('MR2_input_a==0', 'MR3 == No-violated', 'sum')",3,"('MR4 == No-violated', 'constant==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
77,"('MR2_input_a==0', 'MR3 == No-violated', 'constant==0')",3,"('MR4 == No-violated', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
78,"('MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated')",3,"('constant==0', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
79,"('constant==0', 'sum')",2,"('MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
80,"('MR4 == No-violated', 'sum')",2,"('MR2_input_a==0', 'MR3 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
81,"('MR4 == No-violated', 'constant==0')",2,"('MR2_input_a==0', 'MR3 == No-violated', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
82,"('MR2_output==0', 'constant==0', 'sum')",3,"('MR2_input_a==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
83,"('MR2_input_a==0', 'constant==0', 'sum')",3,"('MR2_output==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
84,"('MR2_input_a==0', 'MR2_output==0', 'sum')",3,"('constant==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
85,"('MR2_input_a==0', 'MR2_output==0', 'constant==0')",3,"('sum',)",1,1.0,0.26666666666666666,1.0,0.0
86,"('constant==0', 'sum')",2,"('MR2_input_a==0', 'MR2_output==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
87,"('MR2_output==0', 'sum')",2,"('MR2_input_a==0', 'constant==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
88,"('MR2_output==0', 'constant==0')",2,"('MR2_input_a==0', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
89,"('MR2_input_a==0', 'sum')",2,"('MR2_output==0', 'constant==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
90,"('MR2_input_a==0', 'constant==0')",2,"('MR2_output==0', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
91,"('MR2_input_a==0', 'MR2_output==0')",2,"('constant==0', 'sum')",2,1.0,0.26666666666666666,3.75,733333333.3333334
92,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_output==0', 'MR4 == No-violated')",4,"('MR2_input_b==0', 'MR3 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
93,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_output==0', 'MR3 == No-violated')",4,"('MR2_input_b==0', 'MR4 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
94,"('MR2_input_b==0', 'MR2_output==0', 'MR4 == No-violated', 'constant==0')",4,"('MR2 == Violated', 'MR2_input_a==0', 'MR3 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
95,"('MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'constant==0')",4,"('MR2 == Violated', 'MR2_input_a==0', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
96,"('MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated')",4,"('MR2 == Violated', 'MR2_input_a==0', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
97,"('MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",5,"('MR2 == Violated', 'MR2_input_a==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
98,"('MR2_input_a==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",5,"('MR2 == Violated', 'MR2_input_b==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
99,"('MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",5,"('MR2 == Violated', 'MR2_output==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
100,"('MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",4,"('MR2 == Violated', 'MR2_input_b==0', 'MR2_output==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
101,"('MR2_input_a==0', 'MR2_output==0', 'MR4 == No-violated', 'constant==0')",4,"('MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
102,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0')",4,"('MR4 == No-violated', 'constant==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
103,"('MR2_output==0', 'MR4 == No-violated', 'constant==0')",3,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
104,"('MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0', 'MR4 == No-violated', 'constant==0')",5,"('MR1 == No-violated',)",1,1.0,0.26666666666666666,1.0,0.0
105,"('MR1 == No-violated', 'MR2_input_b==0', 'MR2_output==0', 'MR4 == No-violated', 'constant==0')",5,"('MR2_input_a==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
106,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_output==0', 'MR4 == No-violated', 'constant==0')",5,"('MR2_input_b==0',)",1,1.0,0.26666666666666666,3.75,733333333.3333334
107,"('MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'sum')",5,"('MR1 == No-violated', 'MR2 == Violated', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
108,"('MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated')",5,"('MR1 == No-violated', 'MR2 == Violated', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
109,"('MR1 == No-violated', 'MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",6,"('MR2 == Violated', 'MR2_input_a==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
110,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",6,"('MR2 == Violated', 'MR2_input_b==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
111,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",6,"('MR2 == Violated', 'MR2_output==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
112,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0', 'MR4 == No-violated', 'sum')",6,"('MR2 == Violated', 'MR3 == No-violated')",2,1.0,0.26666666666666666,3.75,733333333.3333334
113,"('MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0', 'MR3 == No-violated')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR4 == No-violated', 'sum')",4,1.0,0.26666666666666666,3.75,733333333.3333334
114,"('MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",4,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR2_output==0')",4,1.0,0.26666666666666666,3.75,733333333.3333334
115,"('MR2 == Violated', 'MR2_output==0', 'MR4 == No-violated', 'sum')",4,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated')",4,1.0,0.26666666666666666,3.75,733333333.3333334
116,"('MR2 == Violated', 'MR2_output==0', 'MR3 == No-violated', 'sum')",4,"('MR1 == No-violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated')",4,1.0,0.26666666666666666,3.75,733333333.3333334
117,"('MR2_input_a==0', 'MR2_input_b==0')",2,"('MR2 == Violated', 'MR4 == No-violated', 'constant==0', 'sum')",4,1.0,0.26666666666666666,3.75,733333333.3333334
118,"('MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated')",3,"('MR2 == Violated', 'constant==0', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
119,"('MR2 == Violated', 'constant==0', 'sum')",3,"('MR2_input_a==0', 'MR2_input_b==0', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
120,"('MR2 == Violated', 'MR4 == No-violated', 'sum')",3,"('MR2_input_a==0', 'MR2_input_b==0', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
121,"('MR2 == Violated', 'MR4 == No-violated', 'constant==0')",3,"('MR2_input_a==0', 'MR2_input_b==0', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
122,"('MR2 == Violated', 'MR2_input_b==0', 'sum')",3,"('MR2_input_a==0', 'MR4 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
123,"('MR2 == Violated', 'MR2_input_b==0', 'constant==0')",3,"('MR2_input_a==0', 'MR4 == No-violated', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
124,"('MR2 == Violated', 'MR2_input_b==0', 'MR4 == No-violated')",3,"('MR2_input_a==0', 'constant==0', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
125,"('MR2 == Violated', 'MR2_input_a==0', 'sum')",3,"('MR2_input_b==0', 'MR4 == No-violated', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
126,"('MR2 == Violated', 'MR2_input_a==0', 'constant==0')",3,"('MR2_input_b==0', 'MR4 == No-violated', 'sum')",3,1.0,0.26666666666666666,3.75,733333333.3333334
127,"('MR2 == Violated', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0', 'sum')",5,"('MR2_input_a==0', 'MR2_output==0')",2,1.0,0.26666666666666666,3.75,733333333.3333334
128,"('MR3 == No-violated', 'MR4 == No-violated', 'constant==0', 'sum')",4,"('MR2 == Violated', 'MR2_input_a==0', 'MR2_output==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
129,"('MR2_output==0', 'MR4 == No-violated', 'constant==0', 'sum')",4,"('MR2 == Violated', 'MR2_input_a==0', 'MR3 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
130,"('MR2_output==0', 'MR3 == No-violated', 'constant==0', 'sum')",4,"('MR2 == Violated', 'MR2_input_a==0', 'MR4 == No-violated')",3,1.0,0.26666666666666666,3.75,733333333.3333334
131,"('MR2_output==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",4,"('MR2 == Violated', 'MR2_input_a==0', 'constant==0')",3,1.0,0.26666666666666666,3.75,733333333.3333334
132,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0')",3,"('MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0', 'sum')",5,1.0,0.26666666666666666,3.75,733333333.3333334
133,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0')",3,"('MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0', 'sum')",5,1.0,0.26666666666666666,3.75,733333333.3333334
134,"('constant==0', 'sum')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated')",6,1.0,0.26666666666666666,3.75,733333333.3333334
135,"('MR4 == No-violated', 'sum')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'constant==0')",6,1.0,0.26666666666666666,3.75,733333333.3333334
136,"('MR4 == No-violated', 'constant==0')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'MR2_input_b==0', 'MR3 == No-violated', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
137,"('MR2_input_b==0', 'MR3 == No-violated', 'MR4 == No-violated', 'constant==0')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_a==0', 'sum')",4,1.0,0.26666666666666666,3.75,733333333.3333334
138,"('MR2_input_a==0', 'MR4 == No-violated', 'constant==0', 'sum')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated')",4,1.0,0.26666666666666666,3.75,733333333.3333334
139,"('MR2_input_a==0', 'MR3 == No-violated', 'constant==0', 'sum')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR4 == No-violated')",4,1.0,0.26666666666666666,3.75,733333333.3333334
140,"('MR2_input_a==0', 'MR3 == No-violated', 'MR4 == No-violated', 'sum')",4,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'constant==0')",4,1.0,0.26666666666666666,3.75,733333333.3333334
141,"('MR2_input_a==0', 'MR4 == No-violated')",2,"('MR1 == No-violated', 'MR2 == Violated', 'MR2_input_b==0', 'MR3 == No-violated', 'constant==0', 'sum')",6,1.0,0.26666666666666666,3.75,733333333.3333334
