,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('input_b == 8',)",1,"('MR2_input_b == 48.0',)",1,1.0,0.1,10.0,900000000.0
1,"('MR2_input_b == 48.0',)",1,"('input_b == 8',)",1,1.0,0.1,10.0,900000000.0
2,"('MR2_output == 0.0', 'output == 0.0')",2,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
3,"('MR2_checker == Violated', 'output == 0.0')",2,"('MR2_output == 0.0',)",1,1.0,0.1,10.0,900000000.0
4,"('input_a == 4',)",1,"('MR2_input_a == 24.0',)",1,1.0,0.1,10.0,900000000.0
5,"('MR2_input_a == 24.0',)",1,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
6,"('MR2_checker == Violated', 'MR2_output == 0.0')",2,"('output == 0.0',)",1,1.0,0.1,10.0,900000000.0
7,"('output == 0.0',)",1,"('MR2_checker == Violated', 'MR2_output == 0.0')",2,1.0,0.1,10.0,900000000.0
8,"('MR2_output == 0.0',)",1,"('MR2_checker == Violated', 'output == 0.0')",2,1.0,0.1,10.0,900000000.0
9,"('input_b == 0',)",1,"('MR2_input_b == 0.0',)",1,1.0,0.1,10.0,900000000.0
10,"('MR2_input_b == 0.0',)",1,"('input_b == 0',)",1,1.0,0.1,10.0,900000000.0
11,"('MR2_input_b == 54.0', 'input_b == 9')",2,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
12,"('output == 0.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
13,"('MR2_checker == Violated', 'input_b == 9')",2,"('MR2_input_b == 54.0',)",1,1.0,0.1,10.0,900000000.0
14,"('MR2_checker == Violated', 'MR2_input_b == 54.0')",2,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
15,"('input_a == 3',)",1,"('MR2_input_a == 18.0',)",1,1.0,0.1,10.0,900000000.0
16,"('MR2_input_a == 18.0',)",1,"('input_a == 3',)",1,1.0,0.1,10.0,900000000.0
17,"('input_b == 9',)",1,"('MR2_checker == Violated', 'MR2_input_b == 54.0')",2,1.0,0.1,10.0,900000000.0
18,"('MR2_input_b == 54.0',)",1,"('MR2_checker == Violated', 'input_b == 9')",2,1.0,0.1,10.0,900000000.0
19,"('MR2_input_a == 30.0',)",1,"('input_a == 5',)",1,1.0,0.1,10.0,900000000.0
20,"('input_a == 5',)",1,"('MR2_input_a == 30.0',)",1,1.0,0.1,10.0,900000000.0
21,"('MR2_input_b == 42.0',)",1,"('input_b == 7',)",1,1.0,0.1,10.0,900000000.0
22,"('input_a == 8',)",1,"('MR2_input_a == 48.0',)",1,1.0,0.1,10.0,900000000.0
23,"('MR2_input_a == 48.0',)",1,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
24,"('input_a == 2',)",1,"('MR2_input_a == 12.0',)",1,1.0,0.1,10.0,900000000.0
25,"('MR2_input_a == 12.0',)",1,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
26,"('input_a == 6',)",1,"('MR2_input_a == 36.0',)",1,1.0,0.1,10.0,900000000.0
27,"('MR2_input_a == 36.0',)",1,"('input_a == 6',)",1,1.0,0.1,10.0,900000000.0
28,"('MR2_input_a == 42.0',)",1,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
29,"('input_b == 2',)",1,"('MR2_input_b == 12.0',)",1,1.0,0.1,10.0,900000000.0
30,"('MR2_output == 0.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
31,"('MR2_input_b == 12.0',)",1,"('input_b == 2',)",1,1.0,0.1,10.0,900000000.0
32,"('MR2_input_a == 0.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
33,"('MR2_input_a == 0.0',)",1,"('MR2_checker == Violated', 'input_a == 0')",2,1.0,0.1,10.0,900000000.0
34,"('input_b == 6',)",1,"('MR2_input_b == 36.0',)",1,1.0,0.1,10.0,900000000.0
35,"('MR2_input_b == 36.0',)",1,"('input_b == 6',)",1,1.0,0.1,10.0,900000000.0
36,"('input_a == 1',)",1,"('MR2_input_a == 6.0',)",1,1.0,0.1,10.0,900000000.0
37,"('input_a == 0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
38,"('MR2_input_a == 6.0',)",1,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
39,"('MR2_input_a == 54.0',)",1,"('input_a == 9',)",1,1.0,0.1,10.0,900000000.0
40,"('MR2_input_b == 54.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
41,"('input_b == 1',)",1,"('MR2_input_b == 6.0',)",1,1.0,0.1,10.0,900000000.0
42,"('MR2_input_b == 6.0',)",1,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
43,"('MR2_input_a == 0.0', 'input_a == 0')",2,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
44,"('MR2_checker == Violated', 'input_a == 0')",2,"('MR2_input_a == 0.0',)",1,1.0,0.1,10.0,900000000.0
45,"('MR2_checker == Violated', 'MR2_input_a == 0.0')",2,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
46,"('input_a == 0',)",1,"('MR2_checker == Violated', 'MR2_input_a == 0.0')",2,1.0,0.1,10.0,900000000.0
47,"('input_a == 0',)",1,"('MR2_input_a == 0.0',)",1,1.0,0.1,10.0,900000000.0
48,"('MR2_input_a == 0.0',)",1,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
49,"('input_b == 3',)",1,"('MR2_input_b == 18.0',)",1,1.0,0.1,10.0,900000000.0
50,"('MR2_input_b == 18.0',)",1,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
51,"('input_b == 4',)",1,"('MR2_input_b == 24.0',)",1,1.0,0.1,10.0,900000000.0
52,"('MR2_input_b == 24.0',)",1,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
53,"('input_b == 9',)",1,"('MR2_input_b == 54.0',)",1,1.0,0.1,10.0,900000000.0
54,"('MR2_input_b == 54.0',)",1,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
55,"('input_b == 9',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
56,"('input_b == 5',)",1,"('MR2_input_b == 30.0',)",1,1.0,0.1,10.0,900000000.0
57,"('MR2_input_b == 30.0',)",1,"('input_b == 5',)",1,1.0,0.1,10.0,900000000.0
58,"('output == 0.0',)",1,"('MR2_output == 0.0',)",1,1.0,0.1,10.0,900000000.0
59,"('MR2_output == 0.0',)",1,"('output == 0.0',)",1,1.0,0.1,10.0,900000000.0
60,"('input_a == 7',)",1,"('MR2_input_a == 42.0',)",1,1.0,0.1,10.0,900000000.0
61,"('input_a == 9',)",1,"('MR2_input_a == 54.0',)",1,1.0,0.1,10.0,900000000.0
62,"('input_b == 7',)",1,"('MR2_input_b == 42.0',)",1,1.0,0.1,10.0,900000000.0
