,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('(5,0)',)",1,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
1,"('(8,9)',)",1,"('input_b == 9',)",1,1.0,0.01,10.0,900000000.0
2,"('input_a == 2', 'input_b == 4')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
3,"('(6,0)',)",1,"('input_a == 6',)",1,1.0,0.01,10.0,900000000.0
4,"('(1,9)',)",1,"('input_a == 1',)",1,1.0,0.01,10.0,900000000.0
5,"('(7,3)',)",1,"('input_a == 7',)",1,1.0,0.01,10.0,900000000.0
6,"('(3,9)',)",1,"('input_a == 3',)",1,1.0,0.01,10.0,900000000.0
7,"('input_a == 8', 'input_b == 5')",2,"('(8,5)',)",1,1.0,0.01,100.0,989999999.9999999
8,"('(8,5)', 'input_b == 5')",2,"('input_a == 8',)",1,1.0,0.01,10.0,900000000.0
9,"('(8,5)', 'input_a == 8')",2,"('input_b == 5',)",1,1.0,0.01,10.0,900000000.0
10,"('(8,5)',)",1,"('input_a == 8', 'input_b == 5')",2,1.0,0.01,100.0,989999999.9999999
11,"('(9,7)',)",1,"('MR4_checker == Violated', 'input_a == 9', 'input_b == 7')",3,1.0,0.01,100.0,989999999.9999999
12,"('(4,6)',)",1,"('input_a == 4',)",1,1.0,0.01,10.0,900000000.0
13,"('input_a == 2', 'input_b == 7')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
14,"('input_a == 6', 'input_b == 3')",2,"('(6,3)',)",1,1.0,0.01,100.0,989999999.9999999
15,"('(6,3)', 'input_b == 3')",2,"('input_a == 6',)",1,1.0,0.01,10.0,900000000.0
16,"('(6,3)', 'input_a == 6')",2,"('input_b == 3',)",1,1.0,0.01,10.0,900000000.0
17,"('(6,3)',)",1,"('input_a == 6', 'input_b == 3')",2,1.0,0.01,100.0,989999999.9999999
18,"('input_a == 5', 'input_b == 7')",2,"('(5,7)',)",1,1.0,0.01,100.0,989999999.9999999
19,"('(5,7)', 'input_b == 7')",2,"('input_a == 5',)",1,1.0,0.01,10.0,900000000.0
20,"('(5,7)', 'input_a == 5')",2,"('input_b == 7',)",1,1.0,0.01,10.0,900000000.0
21,"('(5,7)',)",1,"('input_a == 5', 'input_b == 7')",2,1.0,0.01,100.0,989999999.9999999
22,"('(2,3)', 'input_b == 3')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
23,"('(4,3)',)",1,"('input_a == 4',)",1,1.0,0.01,10.0,900000000.0
24,"('(2,3)', 'MR4_checker == Violated')",2,"('input_b == 3',)",1,1.0,0.01,10.0,900000000.0
25,"('(2,3)',)",1,"('MR4_checker == Violated', 'input_b == 3')",2,1.0,0.01,10.0,900000000.0
26,"('MR4_checker == Violated', 'input_a == 2', 'input_b == 7')",3,"('(2,7)',)",1,1.0,0.01,100.0,989999999.9999999
27,"('(2,7)', 'input_a == 2', 'input_b == 7')",3,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
28,"('(4,9)', 'input_b == 9')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
29,"('(4,9)', 'MR4_checker == Violated')",2,"('input_b == 9',)",1,1.0,0.01,10.0,900000000.0
30,"('(4,2)',)",1,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
31,"('(4,9)',)",1,"('MR4_checker == Violated', 'input_b == 9')",2,1.0,0.01,10.0,900000000.0
32,"('(2,7)', 'MR4_checker == Violated', 'input_b == 7')",3,"('input_a == 2',)",1,1.0,0.01,10.0,900000000.0
33,"('(2,7)', 'MR4_checker == Violated', 'input_a == 2')",3,"('input_b == 7',)",1,1.0,0.01,10.0,900000000.0
34,"('input_a == 2', 'input_b == 7')",2,"('(2,7)', 'MR4_checker == Violated')",2,1.0,0.01,100.0,989999999.9999999
35,"('(2,7)', 'input_b == 7')",2,"('MR4_checker == Violated', 'input_a == 2')",2,1.0,0.01,10.0,900000000.0
36,"('(6,0)', 'input_b == 0')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
37,"('(6,0)', 'MR4_checker == Violated')",2,"('input_b == 0',)",1,1.0,0.01,10.0,900000000.0
38,"('(6,0)',)",1,"('MR4_checker == Violated', 'input_b == 0')",2,1.0,0.01,10.0,900000000.0
39,"('(5,0)',)",1,"('input_a == 5',)",1,1.0,0.01,10.0,900000000.0
40,"('MR4_checker == Violated', 'input_a == 6', 'input_b == 8')",3,"('(6,8)',)",1,1.0,0.01,100.0,989999999.9999999
41,"('(6,8)', 'input_a == 6', 'input_b == 8')",3,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
42,"('(6,8)', 'MR4_checker == Violated', 'input_b == 8')",3,"('input_a == 6',)",1,1.0,0.01,10.0,900000000.0
43,"('(6,8)', 'MR4_checker == Violated', 'input_a == 6')",3,"('input_b == 8',)",1,1.0,0.01,10.0,900000000.0
44,"('input_a == 6', 'input_b == 8')",2,"('(6,8)', 'MR4_checker == Violated')",2,1.0,0.01,100.0,989999999.9999999
45,"('(6,8)', 'input_b == 8')",2,"('MR4_checker == Violated', 'input_a == 6')",2,1.0,0.01,10.0,900000000.0
46,"('(6,8)', 'input_a == 6')",2,"('MR4_checker == Violated', 'input_b == 8')",2,1.0,0.01,10.0,900000000.0
47,"('(6,8)', 'MR4_checker == Violated')",2,"('input_a == 6', 'input_b == 8')",2,1.0,0.01,100.0,989999999.9999999
48,"('(3,3)',)",1,"('input_b == 3',)",1,1.0,0.01,10.0,900000000.0
49,"('(6,8)',)",1,"('MR4_checker == Violated', 'input_a == 6', 'input_b == 8')",3,1.0,0.01,100.0,989999999.9999999
50,"('(7,5)',)",1,"('input_a == 7',)",1,1.0,0.01,10.0,900000000.0
51,"('(9,3)', 'MR4_checker == Violated')",2,"('input_a == 9',)",1,1.0,0.01,10.0,900000000.0
52,"('(9,3)',)",1,"('MR4_checker == Violated', 'input_a == 9')",2,1.0,0.01,10.0,900000000.0
53,"('(6,8)', 'input_b == 8')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
54,"('(6,8)', 'MR4_checker == Violated')",2,"('input_b == 8',)",1,1.0,0.01,10.0,900000000.0
55,"('(6,8)',)",1,"('MR4_checker == Violated', 'input_b == 8')",2,1.0,0.01,10.0,900000000.0
56,"('(8,2)',)",1,"('input_a == 8',)",1,1.0,0.01,10.0,900000000.0
57,"('input_a == 6', 'input_b == 9')",2,"('MR4_checker == Violated',)",1,1.0,0.01,1.0,0.0
58,"('input_a == 1', 'input_b == 9')",2,"('(1,9)',)",1,1.0,0.01,100.0,989999999.9999999
