,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('(6,4)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
1,"('(8,6)',)",1,"('output == 2.0',)",1,1.0,0.01,12.5,920000000.0
2,"('(0,4)',)",1,"('output == -4.0',)",1,1.0,0.01,16.666666666666668,939999999.9999999
3,"('(3,7)',)",1,"('output == -4.0',)",1,1.0,0.01,16.666666666666668,939999999.9999999
4,"('(7,8)',)",1,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
5,"('(1,1)',)",1,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
6,"('(0,0)', 'output == 0.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
7,"('(0,0)', 'MR2_checker == Violated')",2,"('output == 0.0',)",1,1.0,0.01,10.0,900000000.0
8,"('(0,0)',)",1,"('MR2_checker == Violated', 'output == 0.0')",2,1.0,0.01,10.0,900000000.0
9,"('(6,7)',)",1,"('output == -1.0',)",1,1.0,0.01,11.111111111111112,910000000.0
10,"('(6,7)',)",1,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
11,"('(8,9)',)",1,"('output == -1.0',)",1,1.0,0.01,11.111111111111112,910000000.0
12,"('(8,7)',)",1,"('output == 1.0',)",1,1.0,0.01,11.111111111111112,910000000.0
13,"('(7,0)', 'output == 7.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
14,"('(7,0)', 'MR2_checker == No-violated')",2,"('output == 7.0',)",1,1.0,0.01,33.333333333333336,969999999.9999999
15,"('(7,0)',)",1,"('MR2_checker == No-violated', 'output == 7.0')",2,1.0,0.01,33.333333333333336,969999999.9999999
16,"('(1,7)',)",1,"('output == -6.0',)",1,1.0,0.01,25.0,959999999.9999999
17,"('(0,1)',)",1,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
18,"('(4,1)',)",1,"('output == 3.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
19,"('(6,8)', 'output == -2.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
20,"('(6,8)', 'MR2_checker == Violated')",2,"('output == -2.0',)",1,1.0,0.01,12.5,920000000.0
21,"('(6,8)',)",1,"('MR2_checker == Violated', 'output == -2.0')",2,1.0,0.01,12.5,920000000.0
22,"('(3,7)',)",1,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
23,"('(4,3)',)",1,"('output == 1.0',)",1,1.0,0.01,11.111111111111112,910000000.0
24,"('(2,2)', 'output == 0.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
25,"('(2,2)', 'MR2_checker == Violated')",2,"('output == 0.0',)",1,1.0,0.01,10.0,900000000.0
26,"('(2,2)',)",1,"('MR2_checker == Violated', 'output == 0.0')",2,1.0,0.01,10.0,900000000.0
27,"('(7,4)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
28,"('(3,8)', 'output == -5.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
29,"('(3,8)', 'MR2_checker == Violated')",2,"('output == -5.0',)",1,1.0,0.01,20.0,949999999.9999999
30,"('(3,8)',)",1,"('MR2_checker == Violated', 'output == -5.0')",2,1.0,0.01,20.0,949999999.9999999
31,"('(3,9)', 'output == -6.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
32,"('(1,4)', 'output == -3.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
33,"('(1,4)', 'MR2_checker == Violated')",2,"('output == -3.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
34,"('(1,4)',)",1,"('MR2_checker == Violated', 'output == -3.0')",2,1.0,0.01,14.285714285714286,929999999.9999999
35,"('(6,5)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
36,"('(3,9)', 'MR2_checker == Violated')",2,"('output == -6.0',)",1,1.0,0.01,25.0,959999999.9999999
37,"('(7,7)',)",1,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
38,"('(3,9)',)",1,"('MR2_checker == Violated', 'output == -6.0')",2,1.0,0.01,25.0,959999999.9999999
39,"('(9,5)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
40,"('(0,1)', 'output == -1.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
41,"('(0,1)', 'MR2_checker == Violated')",2,"('output == -1.0',)",1,1.0,0.01,11.111111111111112,910000000.0
