,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('(9,4)',)",1,"('output == 13.0',)",1,1.0,0.01,16.666666666666668,939999999.9999999
1,"('(1,1)', 'output == 2.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
2,"('(1,1)', 'MR2_checker == No-violated')",2,"('output == 2.0',)",1,1.0,0.01,33.333333333333336,969999999.9999999
3,"('(1,1)',)",1,"('MR2_checker == No-violated', 'output == 2.0')",2,1.0,0.01,33.333333333333336,969999999.9999999
4,"('(6,5)', 'output == 11.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
5,"('(7,8)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
6,"('(6,5)', 'MR2_checker == No-violated')",2,"('output == 11.0',)",1,1.0,0.01,12.5,920000000.0
7,"('(6,5)',)",1,"('MR2_checker == No-violated', 'output == 11.0')",2,1.0,0.01,12.5,920000000.0
8,"('(6,4)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
9,"('(0,2)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
10,"('(4,2)',)",1,"('output == 6.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
11,"('(6,8)', 'output == 14.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
12,"('(6,8)', 'MR2_checker == No-violated')",2,"('output == 14.0',)",1,1.0,0.01,20.0,949999999.9999999
13,"('(6,8)',)",1,"('MR2_checker == No-violated', 'output == 14.0')",2,1.0,0.01,20.0,949999999.9999999
14,"('(8,7)', 'output == 15.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
15,"('(8,7)', 'MR2_checker == No-violated')",2,"('output == 15.0',)",1,1.0,0.01,25.0,959999999.9999999
16,"('(8,7)',)",1,"('MR2_checker == No-violated', 'output == 15.0')",2,1.0,0.01,25.0,959999999.9999999
17,"('output == 11.0',)",1,"('MR2_checker == No-violated',)",1,1.0,0.08,1.01010101010101,10000000.000000007
18,"('output == 18.0',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
19,"('MR2_checker == Violated', 'output == 0.0')",2,"('(0,0)',)",1,1.0,0.01,100.0,989999999.9999999
20,"('(0,0)', 'output == 0.0')",2,"('MR2_checker == Violated',)",1,1.0,0.01,100.0,989999999.9999999
21,"('(0,0)', 'MR2_checker == Violated')",2,"('output == 0.0',)",1,1.0,0.01,100.0,989999999.9999999
22,"('output == 0.0',)",1,"('(0,0)', 'MR2_checker == Violated')",2,1.0,0.01,100.0,989999999.9999999
23,"('(5,4)',)",1,"('output == 9.0',)",1,1.0,0.01,10.0,900000000.0
24,"('MR2_checker == Violated',)",1,"('(0,0)', 'output == 0.0')",2,1.0,0.01,100.0,989999999.9999999
25,"('(0,0)',)",1,"('MR2_checker == Violated', 'output == 0.0')",2,1.0,0.01,100.0,989999999.9999999
26,"('(5,9)',)",1,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
27,"('(9,3)',)",1,"('output == 12.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
28,"('(1,8)', 'output == 9.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
29,"('(1,8)', 'MR2_checker == No-violated')",2,"('output == 9.0',)",1,1.0,0.01,10.0,900000000.0
30,"('(1,8)',)",1,"('MR2_checker == No-violated', 'output == 9.0')",2,1.0,0.01,10.0,900000000.0
31,"('(4,8)', 'output == 12.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
32,"('(4,8)', 'MR2_checker == No-violated')",2,"('output == 12.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
33,"('(4,8)',)",1,"('MR2_checker == No-violated', 'output == 12.0')",2,1.0,0.01,14.285714285714286,929999999.9999999
34,"('(0,6)', 'output == 6.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
35,"('(0,6)', 'MR2_checker == No-violated')",2,"('output == 6.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
36,"('(0,6)',)",1,"('MR2_checker == No-violated', 'output == 6.0')",2,1.0,0.01,14.285714285714286,929999999.9999999
37,"('(4,3)',)",1,"('MR2_checker == No-violated', 'output == 7.0')",2,1.0,0.01,12.5,920000000.0
38,"('(7,0)', 'output == 7.0')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,1.01010101010101,10000000.000000007
