,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('input_b == 8',)",1,"('MR2_input_b == 48.0',)",1,1.0,0.1,10.0,900000000.0
1,"('MR2_input_b == 48.0',)",1,"('input_b == 8',)",1,1.0,0.1,10.0,900000000.0
2,"('input_a == 4',)",1,"('MR2_input_a == 24.0',)",1,1.0,0.1,10.0,900000000.0
3,"('MR2_input_a == 24.0',)",1,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
4,"('input_b == 0',)",1,"('MR2_input_b == 0.0',)",1,1.0,0.1,10.0,900000000.0
5,"('MR2_input_b == 0.0',)",1,"('input_b == 0',)",1,1.0,0.1,10.0,900000000.0
6,"('MR2_input_b == 54.0', 'input_b == 9')",2,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
7,"('output == 0.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
8,"('MR2_checker == Violated', 'input_b == 9')",2,"('MR2_input_b == 54.0',)",1,1.0,0.1,10.0,900000000.0
9,"('MR2_checker == Violated', 'MR2_input_b == 54.0')",2,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
10,"('input_a == 3',)",1,"('MR2_input_a == 18.0',)",1,1.0,0.1,10.0,900000000.0
11,"('MR2_input_a == 18.0',)",1,"('input_a == 3',)",1,1.0,0.1,10.0,900000000.0
12,"('input_b == 9',)",1,"('MR2_checker == Violated', 'MR2_input_b == 54.0')",2,1.0,0.1,10.0,900000000.0
13,"('MR2_input_b == 54.0',)",1,"('MR2_checker == Violated', 'input_b == 9')",2,1.0,0.1,10.0,900000000.0
14,"('MR2_input_a == 30.0',)",1,"('input_a == 5',)",1,1.0,0.1,10.0,900000000.0
15,"('input_a == 5',)",1,"('MR2_input_a == 30.0',)",1,1.0,0.1,10.0,900000000.0
16,"('MR2_input_b == 42.0',)",1,"('input_b == 7',)",1,1.0,0.1,10.0,900000000.0
17,"('input_a == 8',)",1,"('MR2_input_a == 48.0',)",1,1.0,0.1,10.0,900000000.0
18,"('MR2_input_a == 48.0',)",1,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
19,"('input_a == 2',)",1,"('MR2_input_a == 12.0',)",1,1.0,0.1,10.0,900000000.0
20,"('MR2_input_a == 12.0',)",1,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
21,"('input_a == 6',)",1,"('MR2_input_a == 36.0',)",1,1.0,0.1,10.0,900000000.0
22,"('MR2_input_a == 36.0',)",1,"('input_a == 6',)",1,1.0,0.1,10.0,900000000.0
23,"('MR2_input_a == 42.0',)",1,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
24,"('input_b == 2',)",1,"('MR2_input_b == 12.0',)",1,1.0,0.1,10.0,900000000.0
25,"('MR2_input_b == 12.0',)",1,"('input_b == 2',)",1,1.0,0.1,10.0,900000000.0
26,"('MR2_input_a == 0.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
27,"('MR2_input_a == 0.0',)",1,"('MR2_checker == Violated', 'input_a == 0')",2,1.0,0.1,10.0,900000000.0
28,"('input_b == 6',)",1,"('MR2_input_b == 36.0',)",1,1.0,0.1,10.0,900000000.0
29,"('MR2_input_b == 36.0',)",1,"('input_b == 6',)",1,1.0,0.1,10.0,900000000.0
30,"('input_a == 1',)",1,"('MR2_input_a == 6.0',)",1,1.0,0.1,10.0,900000000.0
31,"('input_a == 0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
32,"('MR2_input_a == 6.0',)",1,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
33,"('MR2_input_a == 54.0',)",1,"('input_a == 9',)",1,1.0,0.1,10.0,900000000.0
34,"('MR2_input_b == 54.0',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
35,"('input_b == 1',)",1,"('MR2_input_b == 6.0',)",1,1.0,0.1,10.0,900000000.0
36,"('MR2_input_b == 6.0',)",1,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
37,"('MR2_input_a == 0.0', 'input_a == 0')",2,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
38,"('MR2_checker == Violated', 'input_a == 0')",2,"('MR2_input_a == 0.0',)",1,1.0,0.1,10.0,900000000.0
39,"('MR2_checker == Violated', 'MR2_input_a == 0.0')",2,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
40,"('input_a == 0',)",1,"('MR2_checker == Violated', 'MR2_input_a == 0.0')",2,1.0,0.1,10.0,900000000.0
41,"('input_a == 0',)",1,"('MR2_input_a == 0.0',)",1,1.0,0.1,10.0,900000000.0
42,"('MR2_input_a == 0.0',)",1,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
43,"('input_b == 3',)",1,"('MR2_input_b == 18.0',)",1,1.0,0.1,10.0,900000000.0
44,"('MR2_input_b == 18.0',)",1,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
45,"('input_b == 4',)",1,"('MR2_input_b == 24.0',)",1,1.0,0.1,10.0,900000000.0
46,"('MR2_input_b == 24.0',)",1,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
47,"('input_b == 9',)",1,"('MR2_input_b == 54.0',)",1,1.0,0.1,10.0,900000000.0
48,"('MR2_input_b == 54.0',)",1,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
49,"('input_b == 9',)",1,"('MR2_checker == Violated',)",1,1.0,0.1,1.8181818181818183,449999999.99999994
50,"('input_b == 5',)",1,"('MR2_input_b == 30.0',)",1,1.0,0.1,10.0,900000000.0
51,"('MR2_input_b == 30.0',)",1,"('input_b == 5',)",1,1.0,0.1,10.0,900000000.0
52,"('input_a == 7',)",1,"('MR2_input_a == 42.0',)",1,1.0,0.1,10.0,900000000.0
53,"('input_a == 9',)",1,"('MR2_input_a == 54.0',)",1,1.0,0.1,10.0,900000000.0
54,"('input_b == 7',)",1,"('MR2_input_b == 42.0',)",1,1.0,0.1,10.0,900000000.0
