,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('input_a == 7', 'input_b == 8')",2,"('MR1_input_a == 8.0',)",1,1.0,0.01,10.0,900000000.0
1,"('MR1_input_a == 8.0', 'input_a == 7')",2,"('input_b == 8',)",1,1.0,0.01,10.0,900000000.0
2,"('MR1_input_a == 5.0', 'input_a == 7', 'input_b == 5')",3,"('MR1_checker == Violated',)",1,1.0,0.01,1.1111111111111112,99999999.99999997
3,"('MR1_checker == Violated', 'input_a == 7', 'input_b == 5')",3,"('MR1_input_a == 5.0',)",1,1.0,0.01,10.0,900000000.0
4,"('MR1_checker == Violated', 'MR1_input_a == 5.0', 'input_a == 7')",3,"('input_b == 5',)",1,1.0,0.01,10.0,900000000.0
5,"('input_a == 7', 'input_b == 5')",2,"('MR1_checker == Violated', 'MR1_input_a == 5.0')",2,1.0,0.01,11.111111111111112,910000000.0
6,"('MR1_input_a == 5.0', 'input_a == 7')",2,"('MR1_checker == Violated', 'input_b == 5')",2,1.0,0.01,11.111111111111112,910000000.0
7,"('input_a == 5', 'input_b == 2')",2,"('MR1_input_a == 2.0',)",1,1.0,0.01,10.0,900000000.0
8,"('MR1_input_a == 2.0', 'input_a == 5')",2,"('input_b == 2',)",1,1.0,0.01,10.0,900000000.0
9,"('MR1_input_a == 8.0', 'MR1_input_b == 1.0', 'input_a == 1', 'input_b == 8')",4,"('MR1_checker == Violated',)",1,1.0,0.01,1.1111111111111112,99999999.99999997
10,"('MR1_checker == Violated', 'MR1_input_b == 1.0', 'input_a == 1', 'input_b == 8')",4,"('MR1_input_a == 8.0',)",1,1.0,0.01,10.0,900000000.0
11,"('MR1_checker == Violated', 'MR1_input_a == 8.0', 'input_a == 1', 'input_b == 8')",4,"('MR1_input_b == 1.0',)",1,1.0,0.01,10.0,900000000.0
12,"('MR1_checker == Violated', 'MR1_input_a == 8.0', 'MR1_input_b == 1.0', 'input_b == 8')",4,"('input_a == 1',)",1,1.0,0.01,10.0,900000000.0
13,"('MR1_checker == Violated', 'MR1_input_a == 8.0', 'MR1_input_b == 1.0', 'input_a == 1')",4,"('input_b == 8',)",1,1.0,0.01,10.0,900000000.0
