,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('(5,4)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
1,"('(7,5)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
2,"('(4,2)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
3,"('(9,0)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
4,"('(6,5)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
5,"('(3,8)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
6,"('(5,9)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
7,"('(2,5)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
8,"('(0,3)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
9,"('(8,4)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
10,"('(3,0)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
11,"('(7,8)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
12,"('(1,1)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
13,"('(5,5)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
14,"('(8,7)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
15,"('(7,7)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
16,"('(4,8)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
17,"('(6,9)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
18,"('(9,2)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
19,"('(8,3)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
20,"('(4,9)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
21,"('(7,6)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
22,"('(6,8)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
23,"('(0,2)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
24,"('(8,5)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
25,"('(2,0)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
26,"('(9,9)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
27,"('(9,3)',)",1,"('MR1_checker == No-violated',)",1,1.0,0.01,1.0,0.0
