,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('(7,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
1,"('output == 9.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
2,"('(3,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
3,"('(5,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
4,"('(7,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
5,"('(8,6)',)",1,"('output == 2.0',)",1,1.0,0.01,12.5,920000000.0
6,"('(0,4)',)",1,"('output == -4.0',)",1,1.0,0.01,16.666666666666668,939999999.9999999
7,"('(3,7)',)",1,"('output == -4.0',)",1,1.0,0.01,16.666666666666668,939999999.9999999
8,"('(3,6)', 'output == -3.0')",2,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
9,"('(3,6)', 'MR4_checker == No-violated')",2,"('output == -3.0',)",1,1.0,0.01,14.285714285714286,929999999.9999999
10,"('(3,6)',)",1,"('MR4_checker == No-violated', 'output == -3.0')",2,1.0,0.01,14.285714285714286,929999999.9999999
11,"('(3,8)', 'output == -5.0')",2,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
12,"('(3,8)', 'MR4_checker == No-violated')",2,"('output == -5.0',)",1,1.0,0.01,20.0,949999999.9999999
13,"('(3,8)',)",1,"('MR4_checker == No-violated', 'output == -5.0')",2,1.0,0.01,20.0,949999999.9999999
14,"('(3,3)', 'output == 0.0')",2,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
15,"('(3,3)', 'MR4_checker == No-violated')",2,"('output == 0.0',)",1,1.0,0.01,10.0,900000000.0
16,"('(3,3)',)",1,"('MR4_checker == No-violated', 'output == 0.0')",2,1.0,0.01,10.0,900000000.0
17,"('(8,4)', 'output == 4.0')",2,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
18,"('(6,7)',)",1,"('output == -1.0',)",1,1.0,0.01,11.111111111111112,910000000.0
19,"('(8,4)', 'MR4_checker == No-violated')",2,"('output == 4.0',)",1,1.0,0.01,16.666666666666668,939999999.9999999
20,"('(8,4)',)",1,"('MR4_checker == No-violated', 'output == 4.0')",2,1.0,0.01,16.666666666666668,939999999.9999999
