,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
38,"('input_b == 0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
39,"('input_b == 4',)",1,"('MR4_input_b == -2.0',)",1,1.0,0.1,10.0,900000000.0
40,"('MR4_input_b == -2.0',)",1,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
41,"('MR4_input_b == -6.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
42,"('MR4_input_b == 0.0', 'input_b == 6')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
43,"('MR4_checker == No-violated', 'input_b == 6')",2,"('MR4_input_b == 0.0',)",1,1.0,0.1,10.0,900000000.0
44,"('MR4_checker == No-violated', 'MR4_input_b == 0.0')",2,"('input_b == 6',)",1,1.0,0.1,10.0,900000000.0
45,"('input_b == 9',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
46,"('input_b == 6',)",1,"('MR4_checker == No-violated', 'MR4_input_b == 0.0')",2,1.0,0.1,10.0,900000000.0
47,"('MR4_input_b == 0.0',)",1,"('MR4_checker == No-violated', 'input_b == 6')",2,1.0,0.1,10.0,900000000.0
48,"('MR4_input_b == 3.0', 'input_b == 9')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
49,"('input_a == 3',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
50,"('MR4_checker == No-violated', 'input_b == 9')",2,"('MR4_input_b == 3.0',)",1,1.0,0.1,10.0,900000000.0
51,"('MR4_checker == No-violated', 'MR4_input_b == 3.0')",2,"('input_b == 9',)",1,1.0,0.1,10.0,900000000.0
52,"('input_b == 9',)",1,"('MR4_checker == No-violated', 'MR4_input_b == 3.0')",2,1.0,0.1,10.0,900000000.0
53,"('MR4_input_b == 3.0',)",1,"('MR4_checker == No-violated', 'input_b == 9')",2,1.0,0.1,10.0,900000000.0
54,"('input_b == 6',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
55,"('input_a == 6',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
56,"('MR4_input_b == -1.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
57,"('MR4_input_b == -1.0', 'input_b == 5')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
58,"('MR4_checker == No-violated', 'input_b == 5')",2,"('MR4_input_b == -1.0',)",1,1.0,0.1,10.0,900000000.0
59,"('MR4_checker == No-violated', 'MR4_input_b == -1.0')",2,"('input_b == 5',)",1,1.0,0.1,10.0,900000000.0
60,"('input_b == 5',)",1,"('MR4_checker == No-violated', 'MR4_input_b == -1.0')",2,1.0,0.1,10.0,900000000.0
61,"('MR4_input_b == -1.0',)",1,"('MR4_checker == No-violated', 'input_b == 5')",2,1.0,0.1,10.0,900000000.0
62,"('input_a == 8',)",1,"('MR4_input_a == 2.0',)",1,1.0,0.1,10.0,900000000.0
63,"('MR4_input_a == 2.0',)",1,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
64,"('input_a == 5',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
65,"('input_a == 4',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
66,"('input_b == 0',)",1,"('MR4_input_b == -6.0',)",1,1.0,0.1,10.0,900000000.0
67,"('MR4_input_b == -6.0',)",1,"('input_b == 0',)",1,1.0,0.1,10.0,900000000.0
68,"('input_b == 3',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
69,"('input_b == 2',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
70,"('MR4_checker == No-violated', 'input_b == 1')",2,"('MR4_input_b == -5.0',)",1,1.0,0.1,10.0,900000000.0
71,"('MR4_checker == No-violated', 'MR4_input_b == -5.0')",2,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
72,"('input_a == 9',)",1,"('MR4_input_a == 3.0',)",1,1.0,0.1,10.0,900000000.0
73,"('MR4_input_a == 3.0',)",1,"('input_a == 9',)",1,1.0,0.1,10.0,900000000.0
74,"('input_b == 1',)",1,"('MR4_checker == No-violated', 'MR4_input_b == -5.0')",2,1.0,0.1,10.0,900000000.0
75,"('MR4_input_b == -5.0',)",1,"('MR4_checker == No-violated', 'input_b == 1')",2,1.0,0.1,10.0,900000000.0
76,"('MR4_output == 0.0', 'output == 0.0')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
77,"('MR4_checker == No-violated', 'output == 0.0')",2,"('MR4_output == 0.0',)",1,1.0,0.1,10.0,900000000.0
78,"('MR4_input_b == 3.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
79,"('MR4_checker == No-violated', 'MR4_output == 0.0')",2,"('output == 0.0',)",1,1.0,0.1,10.0,900000000.0
80,"('output == 0.0',)",1,"('MR4_checker == No-violated', 'MR4_output == 0.0')",2,1.0,0.1,10.0,900000000.0
81,"('MR4_output == 0.0',)",1,"('MR4_checker == No-violated', 'output == 0.0')",2,1.0,0.1,10.0,900000000.0
82,"('MR4_input_a == -4.0', 'input_a == 2')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
83,"('MR4_checker == No-violated', 'input_a == 2')",2,"('MR4_input_a == -4.0',)",1,1.0,0.1,10.0,900000000.0
84,"('MR4_checker == No-violated', 'MR4_input_a == -4.0')",2,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
85,"('input_a == 2',)",1,"('MR4_checker == No-violated', 'MR4_input_a == -4.0')",2,1.0,0.1,10.0,900000000.0
86,"('MR4_input_a == -4.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
87,"('MR4_input_a == -4.0',)",1,"('MR4_checker == No-violated', 'input_a == 2')",2,1.0,0.1,10.0,900000000.0
88,"('input_b == 1',)",1,"('MR4_input_b == -5.0',)",1,1.0,0.1,10.0,900000000.0
89,"('MR4_input_b == -5.0',)",1,"('input_b == 1',)",1,1.0,0.1,10.0,900000000.0
90,"('MR4_input_b == -5.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
91,"('MR4_input_a == -5.0', 'input_a == 1')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
92,"('MR4_checker == No-violated', 'input_a == 1')",2,"('MR4_input_a == -5.0',)",1,1.0,0.1,10.0,900000000.0
93,"('MR4_checker == No-violated', 'MR4_input_a == -5.0')",2,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
94,"('input_a == 1',)",1,"('MR4_checker == No-violated', 'MR4_input_a == -5.0')",2,1.0,0.1,10.0,900000000.0
95,"('MR4_input_a == -5.0',)",1,"('MR4_checker == No-violated', 'input_a == 1')",2,1.0,0.1,10.0,900000000.0
96,"('MR4_input_b == -3.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
97,"('input_a == 2',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
98,"('MR4_input_b == 0.0',)",1,"('input_b == 6',)",1,1.0,0.1,10.0,900000000.0
99,"('input_b == 6',)",1,"('MR4_input_b == 0.0',)",1,1.0,0.1,10.0,900000000.0
100,"('input_a == 2',)",1,"('MR4_input_a == -4.0',)",1,1.0,0.1,10.0,900000000.0
101,"('MR4_input_a == -4.0',)",1,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
102,"('input_a == 1',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
103,"('MR4_input_b == -2.0', 'input_b == 4')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
104,"('MR4_checker == No-violated', 'input_b == 4')",2,"('MR4_input_b == -2.0',)",1,1.0,0.1,10.0,900000000.0
105,"('MR4_checker == No-violated', 'MR4_input_b == -2.0')",2,"('input_b == 4',)",1,1.0,0.1,10.0,900000000.0
106,"('input_b == 4',)",1,"('MR4_checker == No-violated', 'MR4_input_b == -2.0')",2,1.0,0.1,10.0,900000000.0
107,"('MR4_input_b == -2.0',)",1,"('MR4_checker == No-violated', 'input_b == 4')",2,1.0,0.1,10.0,900000000.0
108,"('MR4_input_a == -2.0', 'input_a == 4')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
109,"('MR4_checker == No-violated', 'input_a == 4')",2,"('MR4_input_a == -2.0',)",1,1.0,0.1,10.0,900000000.0
110,"('MR4_checker == No-violated', 'MR4_input_a == -2.0')",2,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
111,"('input_a == 4',)",1,"('MR4_checker == No-violated', 'MR4_input_a == -2.0')",2,1.0,0.1,10.0,900000000.0
112,"('MR4_input_a == -2.0',)",1,"('MR4_checker == No-violated', 'input_a == 4')",2,1.0,0.1,10.0,900000000.0
113,"('MR4_input_a == 1.0', 'input_a == 7')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
114,"('MR4_checker == No-violated', 'input_a == 7')",2,"('MR4_input_a == 1.0',)",1,1.0,0.1,10.0,900000000.0
115,"('MR4_checker == No-violated', 'MR4_input_a == 1.0')",2,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
116,"('input_a == 7',)",1,"('MR4_checker == No-violated', 'MR4_input_a == 1.0')",2,1.0,0.1,10.0,900000000.0
117,"('input_b == 1',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
118,"('MR4_input_a == 1.0',)",1,"('MR4_checker == No-violated', 'input_a == 7')",2,1.0,0.1,10.0,900000000.0
119,"('MR4_input_a == -6.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
120,"('MR4_input_a == 2.0', 'input_a == 8')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
121,"('MR4_checker == No-violated', 'input_a == 8')",2,"('MR4_input_a == 2.0',)",1,1.0,0.1,10.0,900000000.0
122,"('input_a == 8',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
123,"('MR4_checker == No-violated', 'MR4_input_a == 2.0')",2,"('input_a == 8',)",1,1.0,0.1,10.0,900000000.0
124,"('MR4_output == 0.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
125,"('MR4_input_b == -4.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
126,"('input_a == 8',)",1,"('MR4_checker == No-violated', 'MR4_input_a == 2.0')",2,1.0,0.1,10.0,900000000.0
127,"('MR4_input_b == 0.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
128,"('MR4_input_a == 2.0',)",1,"('MR4_checker == No-violated', 'input_a == 8')",2,1.0,0.1,10.0,900000000.0
129,"('input_a == 0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
130,"('input_b == 2',)",1,"('MR4_input_b == -4.0',)",1,1.0,0.1,10.0,900000000.0
131,"('MR4_input_b == -4.0',)",1,"('input_b == 2',)",1,1.0,0.1,10.0,900000000.0
132,"('input_b == 3',)",1,"('MR4_input_b == -3.0',)",1,1.0,0.1,10.0,900000000.0
133,"('MR4_input_b == -3.0',)",1,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
134,"('MR4_input_a == -6.0', 'input_a == 0')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
135,"('MR4_checker == No-violated', 'input_a == 0')",2,"('MR4_input_a == -6.0',)",1,1.0,0.1,10.0,900000000.0
136,"('MR4_checker == No-violated', 'MR4_input_a == -6.0')",2,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
137,"('input_a == 0',)",1,"('MR4_checker == No-violated', 'MR4_input_a == -6.0')",2,1.0,0.1,10.0,900000000.0
138,"('MR4_input_a == -6.0',)",1,"('MR4_checker == No-violated', 'input_a == 0')",2,1.0,0.1,10.0,900000000.0
139,"('input_a == 7',)",1,"('MR4_input_a == 1.0',)",1,1.0,0.1,10.0,900000000.0
140,"('MR4_input_a == 1.0',)",1,"('input_a == 7',)",1,1.0,0.1,10.0,900000000.0
141,"('MR4_input_b == -6.0', 'input_b == 0')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
142,"('MR4_checker == No-violated', 'input_b == 0')",2,"('MR4_input_b == -6.0',)",1,1.0,0.1,10.0,900000000.0
143,"('MR4_input_a == 0.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
144,"('MR4_checker == No-violated', 'MR4_input_b == -6.0')",2,"('input_b == 0',)",1,1.0,0.1,10.0,900000000.0
145,"('input_a == 4',)",1,"('MR4_input_a == -2.0',)",1,1.0,0.1,10.0,900000000.0
146,"('MR4_input_a == -2.0',)",1,"('input_a == 4',)",1,1.0,0.1,10.0,900000000.0
147,"('input_b == 0',)",1,"('MR4_checker == No-violated', 'MR4_input_b == -6.0')",2,1.0,0.1,10.0,900000000.0
148,"('MR4_input_a == 2.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
149,"('MR4_input_b == -6.0',)",1,"('MR4_checker == No-violated', 'input_b == 0')",2,1.0,0.1,10.0,900000000.0
150,"('MR4_input_b == 1.0', 'input_b == 7')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
151,"('MR4_checker == No-violated', 'input_b == 7')",2,"('MR4_input_b == 1.0',)",1,1.0,0.1,10.0,900000000.0
152,"('MR4_checker == No-violated', 'MR4_input_b == 1.0')",2,"('input_b == 7',)",1,1.0,0.1,10.0,900000000.0
153,"('input_b == 7',)",1,"('MR4_checker == No-violated', 'MR4_input_b == 1.0')",2,1.0,0.1,10.0,900000000.0
154,"('MR4_input_b == 1.0',)",1,"('MR4_checker == No-violated', 'input_b == 7')",2,1.0,0.1,10.0,900000000.0
155,"('input_a == 0',)",1,"('MR4_input_a == -6.0',)",1,1.0,0.1,10.0,900000000.0
156,"('MR4_input_a == -6.0',)",1,"('input_a == 0',)",1,1.0,0.1,10.0,900000000.0
157,"('input_b == 8',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
158,"('MR4_input_b == -3.0', 'input_b == 3')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
159,"('MR4_checker == No-violated', 'input_b == 3')",2,"('MR4_input_b == -3.0',)",1,1.0,0.1,10.0,900000000.0
160,"('input_b == 7',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
161,"('MR4_checker == No-violated', 'MR4_input_b == -3.0')",2,"('input_b == 3',)",1,1.0,0.1,10.0,900000000.0
162,"('input_b == 3',)",1,"('MR4_checker == No-violated', 'MR4_input_b == -3.0')",2,1.0,0.1,10.0,900000000.0
163,"('MR4_input_b == -3.0',)",1,"('MR4_checker == No-violated', 'input_b == 3')",2,1.0,0.1,10.0,900000000.0
164,"('MR4_input_b == 1.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
165,"('input_a == 9',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
166,"('MR4_input_a == -2.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
167,"('MR4_input_a == -1.0', 'input_a == 5')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
168,"('MR4_checker == No-violated', 'input_a == 5')",2,"('MR4_input_a == -1.0',)",1,1.0,0.1,10.0,900000000.0
169,"('MR4_checker == No-violated', 'MR4_input_a == -1.0')",2,"('input_a == 5',)",1,1.0,0.1,10.0,900000000.0
170,"('input_a == 5',)",1,"('MR4_checker == No-violated', 'MR4_input_a == -1.0')",2,1.0,0.1,10.0,900000000.0
171,"('MR4_input_a == -1.0',)",1,"('MR4_checker == No-violated', 'input_a == 5')",2,1.0,0.1,10.0,900000000.0
172,"('input_b == 8',)",1,"('MR4_input_b == 2.0',)",1,1.0,0.1,10.0,900000000.0
173,"('MR4_input_b == 2.0',)",1,"('input_b == 8',)",1,1.0,0.1,10.0,900000000.0
174,"('MR4_input_b == 2.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
175,"('input_a == 5',)",1,"('MR4_input_a == -1.0',)",1,1.0,0.1,10.0,900000000.0
176,"('MR4_input_a == -1.0',)",1,"('input_a == 5',)",1,1.0,0.1,10.0,900000000.0
177,"('MR4_input_a == -3.0', 'input_a == 3')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
178,"('MR4_checker == No-violated', 'input_a == 3')",2,"('MR4_input_a == -3.0',)",1,1.0,0.1,10.0,900000000.0
179,"('MR4_checker == No-violated', 'MR4_input_a == -3.0')",2,"('input_a == 3',)",1,1.0,0.1,10.0,900000000.0
180,"('input_a == 3',)",1,"('MR4_checker == No-violated', 'MR4_input_a == -3.0')",2,1.0,0.1,10.0,900000000.0
181,"('MR4_input_a == -3.0',)",1,"('MR4_checker == No-violated', 'input_a == 3')",2,1.0,0.1,10.0,900000000.0
182,"('MR4_input_a == -5.0',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
183,"('input_b == 4',)",1,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
184,"('input_b == 5',)",1,"('MR4_input_b == -1.0',)",1,1.0,0.1,10.0,900000000.0
185,"('MR4_input_b == -1.0',)",1,"('input_b == 5',)",1,1.0,0.1,10.0,900000000.0
186,"('input_a == 1',)",1,"('MR4_input_a == -5.0',)",1,1.0,0.1,10.0,900000000.0
187,"('MR4_input_a == -5.0',)",1,"('input_a == 1',)",1,1.0,0.1,10.0,900000000.0
188,"('MR4_input_b == -5.0', 'input_b == 1')",2,"('MR4_checker == No-violated',)",1,1.0,0.1,1.0,0.0
