,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('MR2_input_b == 48.0', 'input_a == 8')",2,"('MR2_input_a == 48.0',)",1,1.0,0.01,10.0,900000000.0
1,"('MR2_input_a == 48.0', 'MR2_input_b == 48.0')",2,"('input_a == 8',)",1,1.0,0.01,10.0,900000000.0
2,"('input_a == 4', 'input_b == 3')",2,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
3,"('MR2_input_a == 6.0', 'input_b == 8')",2,"('MR2_checker == Violated', 'MR2_input_b == 48.0', 'input_a == 1')",3,1.0,0.01,100.0,989999999.9999999
4,"('MR2_input_a == 6.0', 'MR2_input_b == 48.0')",2,"('MR2_checker == Violated', 'input_a == 1', 'input_b == 8')",3,1.0,0.01,100.0,989999999.9999999
5,"('MR2_input_a == 6.0', 'MR2_input_b == 48.0', 'input_a == 1', 'input_b == 8')",4,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
6,"('MR2_input_b == 42.0', 'input_a == 5')",2,"('MR2_input_a == 30.0',)",1,1.0,0.01,10.0,900000000.0
7,"('MR2_input_a == 30.0', 'MR2_input_b == 42.0')",2,"('input_a == 5',)",1,1.0,0.01,10.0,900000000.0
8,"('MR2_checker == Violated', 'MR2_input_b == 48.0', 'input_a == 1', 'input_b == 8')",4,"('MR2_input_a == 6.0',)",1,1.0,0.01,10.0,900000000.0
9,"('MR2_checker == Violated', 'MR2_input_a == 6.0', 'input_a == 1', 'input_b == 8')",4,"('MR2_input_b == 48.0',)",1,1.0,0.01,10.0,900000000.0
10,"('MR2_checker == Violated', 'MR2_input_a == 6.0', 'MR2_input_b == 48.0', 'input_b == 8')",4,"('input_a == 1',)",1,1.0,0.01,10.0,900000000.0
11,"('MR2_checker == Violated', 'MR2_input_a == 6.0', 'MR2_input_b == 48.0', 'input_a == 1')",4,"('input_b == 8',)",1,1.0,0.01,10.0,900000000.0
12,"('MR2_input_b == 48.0', 'input_a == 1', 'input_b == 8')",3,"('MR2_checker == Violated', 'MR2_input_a == 6.0')",2,1.0,0.01,11.111111111111112,910000000.0
13,"('MR2_input_a == 48.0', 'MR2_input_b == 36.0', 'input_a == 8')",3,"('MR2_checker == No-violated',)",1,1.0,0.01,2.2222222222222223,550000000.0
14,"('MR2_checker == No-violated', 'MR2_input_b == 36.0', 'input_a == 8')",3,"('MR2_input_a == 48.0',)",1,1.0,0.01,10.0,900000000.0
15,"('MR2_checker == No-violated', 'MR2_input_a == 48.0', 'MR2_input_b == 36.0')",3,"('input_a == 8',)",1,1.0,0.01,10.0,900000000.0
16,"('MR2_input_b == 36.0', 'input_a == 8')",2,"('MR2_checker == No-violated', 'MR2_input_a == 48.0')",2,1.0,0.01,12.5,920000000.0
17,"('MR2_input_a == 48.0', 'MR2_input_b == 36.0')",2,"('MR2_checker == No-violated', 'input_a == 8')",2,1.0,0.01,12.5,920000000.0
18,"('input_a == 8', 'input_b == 5')",2,"('MR2_input_b == 30.0',)",1,1.0,0.01,10.0,900000000.0
19,"('MR2_input_b == 30.0', 'input_a == 8')",2,"('input_b == 5',)",1,1.0,0.01,10.0,900000000.0
20,"('MR2_input_b == 18.0', 'input_a == 5', 'input_b == 3')",3,"('MR2_input_a == 30.0',)",1,1.0,0.01,10.0,900000000.0
21,"('MR2_input_a == 30.0', 'input_a == 5', 'input_b == 3')",3,"('MR2_input_b == 18.0',)",1,1.0,0.01,10.0,900000000.0
22,"('MR2_input_a == 30.0', 'MR2_input_b == 18.0', 'input_b == 3')",3,"('input_a == 5',)",1,1.0,0.01,10.0,900000000.0
23,"('input_a == 9', 'input_b == 1')",2,"('MR2_input_a == 54.0',)",1,1.0,0.01,10.0,900000000.0
24,"('MR2_input_a == 54.0', 'input_b == 1')",2,"('input_a == 9',)",1,1.0,0.01,10.0,900000000.0
25,"('MR2_input_a == 30.0', 'MR2_input_b == 18.0', 'input_a == 5')",3,"('input_b == 3',)",1,1.0,0.01,10.0,900000000.0
26,"('input_a == 5', 'input_b == 3')",2,"('MR2_input_a == 30.0', 'MR2_input_b == 18.0')",2,1.0,0.01,100.0,989999999.9999999
27,"('MR2_input_b == 18.0', 'input_a == 5')",2,"('MR2_input_a == 30.0', 'input_b == 3')",2,1.0,0.01,100.0,989999999.9999999
28,"('MR2_input_a == 30.0', 'input_b == 3')",2,"('MR2_input_b == 18.0', 'input_a == 5')",2,1.0,0.01,100.0,989999999.9999999
29,"('MR2_input_a == 30.0', 'MR2_input_b == 18.0')",2,"('input_a == 5', 'input_b == 3')",2,1.0,0.01,100.0,989999999.9999999
30,"('MR2_checker == Violated', 'MR2_input_a == 6.0', 'MR2_input_b == 24.0', 'input_b == 4')",4,"('input_a == 1',)",1,1.0,0.01,10.0,900000000.0
31,"('MR2_checker == Violated', 'MR2_input_a == 6.0', 'MR2_input_b == 24.0', 'input_a == 1')",4,"('input_b == 4',)",1,1.0,0.01,10.0,900000000.0
32,"('MR2_input_b == 24.0', 'input_a == 1', 'input_b == 4')",3,"('MR2_checker == Violated', 'MR2_input_a == 6.0')",2,1.0,0.01,11.111111111111112,910000000.0
33,"('MR2_input_a == 6.0', 'input_a == 1', 'input_b == 4')",3,"('MR2_checker == Violated', 'MR2_input_b == 24.0')",2,1.0,0.01,20.0,949999999.9999999
34,"('MR2_input_a == 6.0', 'MR2_input_b == 24.0', 'input_b == 4')",3,"('MR2_checker == Violated', 'input_a == 1')",2,1.0,0.01,11.111111111111112,910000000.0
35,"('MR2_input_a == 6.0', 'MR2_input_b == 24.0', 'input_a == 1')",3,"('MR2_checker == Violated', 'input_b == 4')",2,1.0,0.01,20.0,949999999.9999999
36,"('MR2_checker == Violated', 'input_a == 1', 'input_b == 4')",3,"('MR2_input_a == 6.0', 'MR2_input_b == 24.0')",2,1.0,0.01,100.0,989999999.9999999
37,"('MR2_input_b == 18.0', 'input_a == 7')",2,"('MR2_input_a == 42.0',)",1,1.0,0.01,10.0,900000000.0
38,"('MR2_input_a == 42.0', 'MR2_input_b == 18.0')",2,"('input_a == 7',)",1,1.0,0.01,10.0,900000000.0
39,"('MR2_input_a == 24.0', 'MR2_input_b == 30.0', 'input_a == 4')",3,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
40,"('MR2_checker == Violated', 'MR2_input_b == 30.0', 'input_a == 4')",3,"('MR2_input_a == 24.0',)",1,1.0,0.01,10.0,900000000.0
41,"('MR2_checker == Violated', 'MR2_input_a == 24.0', 'MR2_input_b == 30.0')",3,"('input_a == 4',)",1,1.0,0.01,10.0,900000000.0
42,"('MR2_input_b == 30.0', 'input_a == 4')",2,"('MR2_checker == Violated', 'MR2_input_a == 24.0')",2,1.0,0.01,16.666666666666668,939999999.9999999
43,"('MR2_input_a == 24.0', 'MR2_input_b == 30.0')",2,"('MR2_checker == Violated', 'input_a == 4')",2,1.0,0.01,16.666666666666668,939999999.9999999
44,"('input_a == 1', 'input_b == 2')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
45,"('MR2_input_a == 0.0', 'input_b == 3')",2,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
46,"('input_a == 2',)",1,"('MR2_input_a == 12.0',)",1,1.0,0.1,10.0,900000000.0
47,"('MR2_input_a == 12.0',)",1,"('input_a == 2',)",1,1.0,0.1,10.0,900000000.0
48,"('MR2_input_a == 12.0', 'MR2_input_b == 48.0', 'input_a == 2')",3,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
49,"('MR2_checker == Violated', 'MR2_input_b == 48.0', 'input_a == 2')",3,"('MR2_input_a == 12.0',)",1,1.0,0.01,10.0,900000000.0
50,"('MR2_input_b == 0.0', 'input_a == 9')",2,"('MR2_input_a == 54.0',)",1,1.0,0.01,10.0,900000000.0
51,"('MR2_input_a == 54.0', 'MR2_input_b == 0.0')",2,"('input_a == 9',)",1,1.0,0.01,10.0,900000000.0
52,"('MR2_input_b == 30.0', 'input_a == 0', 'input_b == 5')",3,"('MR2_checker == Violated',)",1,1.0,0.01,1.8181818181818183,449999999.99999994
53,"('MR2_checker == Violated', 'input_a == 0', 'input_b == 5')",3,"('MR2_input_b == 30.0',)",1,1.0,0.01,10.0,900000000.0
54,"('MR2_checker == Violated', 'MR2_input_b == 30.0', 'input_a == 0')",3,"('input_b == 5',)",1,1.0,0.01,10.0,900000000.0
55,"('input_a == 0', 'input_b == 5')",2,"('MR2_checker == Violated', 'MR2_input_b == 30.0')",2,1.0,0.01,16.666666666666668,939999999.9999999
56,"('MR2_input_b == 30.0', 'input_a == 0')",2,"('MR2_checker == Violated', 'input_b == 5')",2,1.0,0.01,16.666666666666668,939999999.9999999
57,"('MR2_checker == Violated', 'MR2_input_b == 42.0', 'input_a == 2')",3,"('MR2_input_a == 12.0', 'input_b == 7')",2,1.0,0.01,100.0,989999999.9999999
58,"('MR2_checker == Violated', 'MR2_input_a == 12.0', 'input_b == 7')",3,"('MR2_input_b == 42.0', 'input_a == 2')",2,1.0,0.01,100.0,989999999.9999999
59,"('MR2_checker == Violated', 'MR2_input_a == 12.0', 'MR2_input_b == 42.0')",3,"('input_a == 2', 'input_b == 7')",2,1.0,0.01,100.0,989999999.9999999
60,"('input_a == 2', 'input_b == 7')",2,"('MR2_checker == Violated', 'MR2_input_a == 12.0', 'MR2_input_b == 42.0')",3,1.0,0.01,100.0,989999999.9999999
61,"('MR2_input_b == 42.0', 'input_a == 2')",2,"('MR2_checker == Violated', 'MR2_input_a == 12.0', 'input_b == 7')",3,1.0,0.01,100.0,989999999.9999999
62,"('MR2_input_a == 12.0', 'input_b == 7')",2,"('MR2_checker == Violated', 'MR2_input_b == 42.0', 'input_a == 2')",3,1.0,0.01,100.0,989999999.9999999
