,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('(3,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
1,"('(7,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
2,"('(0,6)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
3,"('(9,5)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
4,"('(2,3)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
5,"('(3,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
6,"('(5,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
7,"('(8,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
8,"('(7,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
9,"('(1,3)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
10,"('(3,7)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
11,"('(2,0)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
12,"('(8,5)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
13,"('(6,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
14,"('(7,6)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
15,"('(8,3)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
16,"('(9,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
17,"('(6,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
18,"('(7,7)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
19,"('(2,7)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
20,"('(5,5)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
21,"('(8,7)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
22,"('(7,8)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
23,"('(0,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
24,"('(8,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
25,"('(3,0)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
26,"('(9,3)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
27,"('(9,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
28,"('(0,3)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
29,"('(0,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
30,"('(6,8)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
31,"('(4,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
32,"('(6,5)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
33,"('(9,0)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
34,"('(4,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
35,"('(7,5)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
36,"('(4,8)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
37,"('(6,6)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
38,"('(1,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
39,"('(9,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
40,"('(1,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
41,"('(8,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
42,"('(2,5)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
43,"('(5,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
44,"('(3,8)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
45,"('(1,6)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
46,"('(4,6)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
47,"('(8,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
48,"('(3,2)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
49,"('(2,8)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
50,"('(4,1)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
51,"('(4,7)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
52,"('(5,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
53,"('(0,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
54,"('(3,9)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
55,"('(5,0)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
56,"('(1,7)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
57,"('(5,3)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
58,"('(8,8)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
59,"('(7,4)',)",1,"('MR4_checker == No-violated',)",1,1.0,0.01,1.0,0.0
